sentence_id,source_id,juan_num,juan_label,paragraph_idx,sentence_idx,utterance_id,text_punctuated,text_plain,char_count,has_li,has_qi,li_qi_category,byline,headings
Z025029,卷四十七#p009#s2,47,卷四十七,9,2,卷四十七#p009,"""兼《集註》上智下愚章,先生與程子說未理會得合處曰:""便是莫要只管求其合。",兼集註上智下愚章先生與程子說未理會得合處曰便是莫要只管求其合,30,True,False,li_only,"{""raw"": ""(木之/)""}","[{""level"": 2, ""text"": ""論語二十九""}, {""level"": 3, ""text"": ""陽貨篇""}, {""level"": 4, ""text"": ""陽貨欲見孔子章""}, {""level"": 4, ""text"": ""性相近章""}, {""level"": 4, ""text"": ""子之武城章""}, {""level"": 4, ""text"": ""公山弗擾章""}, {""level"": 4, ""text"": ""子張問仁章""}, {""level"": 4, ""text"": ""佛肸召章""}, {""level"": 4, ""text"": ""子曰由也章""}, {""level"": 4, ""text"": ""小子何莫學夫詩章""}, {""level"": 4, ""text"": ""子謂伯魚章""}, {""level"": 4, ""text"": ""色厲内荏章""}, {""level"": 4, ""text"": ""鄉原徳之賊章""}, {""level"": 4, ""text"": ""古者民有三疾章""}, {""level"": 4, ""text"": ""惡紫之奪朱章""}, {""level"": 4, ""text"": ""予欲無言章""}, {""level"": 4, ""text"": ""孺悲欲見孔子章""}, {""level"": 4, ""text"": ""宰我問三年之喪章""}, {""level"": 4, ""text"": ""飽食終日章""}, {""level"": 4, ""text"": ""君子尚勇乎章""}, {""level"": 4, ""text"": ""君子亦有惡乎章""}]"
Z042644,卷七十八#p134#s14,78,卷七十八,134,14,卷七十八#p134,"聖人斟酌損益,低昂輕重,莫不合天理人心之自然,而無毫釐杪忽之差。",聖人斟酌損益低昂輕重莫不合天理人心之自然而無毫釐杪忽之差,28,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""尚書一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""堯典""}, {""level"": 3, ""text"": ""舜典""}, {""level"": 3, ""text"": ""大禹謨""}, {""level"": 3, ""text"": ""臯陶謨""}, {""level"": 3, ""text"": ""益稷""}]"
Z033182,卷六十四#p059#s3,64,卷六十四,59,3,卷六十四#p059,知化育則知天理之流行。,知化育則知天理之流行,10,True,False,li_only,,"[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z054629,卷一百一#p018#s3,101,卷一百一,18,3,卷一百一#p018,"葢此理無形體,故易差,有百般滲漏。",葢此理無形體故易差有百般滲漏,14,True,False,li_only,"{""raw"": ""(去僞/)""}","[{""level"": 2, ""text"": ""程子門人""}, {""level"": 3, ""text"": ""摠論""}, {""level"": 3, ""text"": ""吕與叔""}, {""level"": 3, ""text"": ""謝顯道""}, {""level"": 3, ""text"": ""楊中立""}, {""level"": 3, ""text"": ""游定夫""}, {""level"": 3, ""text"": ""侯希聖""}, {""level"": 3, ""text"": ""尹彦明""}, {""level"": 3, ""text"": ""張思叔""}, {""level"": 3, ""text"": ""郭立之(子和/)""}, {""level"": 3, ""text"": ""胡康侯(雖非門人而嘗見謝/楊今附○子姪附)""}]"
Z003895,卷九#p081#s1,9,卷九,81,1,卷九#p081,"不可去名上理㑹,須求其所以然。",不可去名上理㑹須求其所以然,13,True,False,li_only,"{""raw"": ""(方子/)""}","[{""level"": 2, ""text"": ""學三""}, {""level"": 3, ""text"": ""論知行""}]"
Z068058,卷一百三十二#p087#s10,132,卷一百三十二,87,10,卷一百三十二#p087,"讀《論語》,便徹頭徹尾理㑹《論語》,讀《孟子》,便徹頭徹尾理㑹《孟子其他書皆然。",讀論語便徹頭徹尾理㑹論語讀孟子便徹頭徹尾理㑹孟子其他書皆然,29,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""本朝六""}, {""level"": 3, ""text"": ""中興至今人物下""}]"
Z007557,卷十六#p099#s1,16,卷十六,99,1,卷十六#p099,"問:""自欺與厭然揜其不善,而著其善之類,有分别否?""曰:""自欺只是於理上虧欠不足,便胡亂且欺謾過去。",問自欺與厭然揜其不善而著其善之類有分别否曰自欺只是於理上虧欠不足便胡亂且欺謾過去,40,True,False,li_only,,"[{""level"": 2, ""text"": ""大學三""}, {""level"": 3, ""text"": ""傳一章釋眀眀徳""}, {""level"": 3, ""text"": ""傳二章釋新民""}, {""level"": 3, ""text"": ""傳三章釋止於至善""}, {""level"": 3, ""text"": ""傳四章釋本末""}, {""level"": 3, ""text"": ""傳五章釋格物致知""}, {""level"": 3, ""text"": ""𫝊六章釋誠意""}, {""level"": 3, ""text"": ""𫝊七章釋正心脩身""}, {""level"": 3, ""text"": ""𫝊八章釋脩身齊家""}, {""level"": 3, ""text"": ""𫝊九章釋齊家治國""}, {""level"": 3, ""text"": ""𫝊十章釋治國平天下""}]"
Z024142,卷四十四#p068#s11,44,卷四十四,68,11,卷四十四#p068,"如孫之翰《唐論》雖淺,到,理㑹一事,直窮到底,教他更無轉側處。",如孫之翰唐論雖淺到理㑹一事直窮到底教他更無轉側處,24,True,False,li_only,"{""raw"": ""(㽦/)""}","[{""level"": 2, ""text"": ""論語二十六""}, {""level"": 3, ""text"": ""憲問篇""}, {""level"": 4, ""text"": ""憲問恥章""}, {""level"": 4, ""text"": ""克伐怨欲不行章""}, {""level"": 4, ""text"": ""有徳者必有言章""}, {""level"": 4, ""text"": ""南宫适問於孔子章""}, {""level"": 4, ""text"": ""君子而不仁者章""}, {""level"": 4, ""text"": ""愛之能勿勞乎章""}, {""level"": 4, ""text"": ""為命章""}, {""level"": 4, ""text"": ""或問子産章""}, {""level"": 4, ""text"": ""貧而無怨章""}, {""level"": 4, ""text"": ""子路問成人章""}, {""level"": 4, ""text"": ""子問公叔文子章""}, {""level"": 4, ""text"": ""晉文公譎而不正章""}, {""level"": 4, ""text"": ""子路曰桓公殺公子糾章""}, {""level"": 4, ""text"": ""子貢曰管仲非仁章""}, {""level"": 4, ""text"": ""陳成子弑簡公章""}, {""level"": 4, ""text"": ""子路問事君章""}, {""level"": 4, ""text"": ""君子上達章""}, {""level"": 4, ""text"": ""古之學者為己章""}, {""level"": 4, ""text"": ""蘧伯玉使人於孔子章""}, {""level"": 4, ""text"": ""君子恥其言過其行章""}, {""level"": 4, ""text"": ""子貢方人章""}, {""level"": 4, ""text"": ""不逆詐章""}, {""level"": 4, ""text"": ""微生畝謂孔子章""}, {""level"": 4, ""text"": ""驥不稱其力章""}, {""level"": 4, ""text"": ""以徳報怨章""}, {""level"": 4, ""text"": ""莫我知也夫章""}, {""level"": 4, ""text"": ""公伯寮愬子路章""}, {""level"": 4, ""text"": ""賢者辟世章""}, {""level"": 4, ""text"": ""子路宿於石門章""}, {""level"": 4, ""text"": ""子擊磬於衛章""}, {""level"": 4, ""text"": ""上好禮章""}, {""level"": 4, ""text"": ""子路問君子章""}, {""level"": 4, ""text"": ""原壤夷俟章""}, {""level"": 4, ""text"": ""闕黨童子將命章""}]"
Z069598,卷一百三十七#p007#s1,137,卷一百三十七,7,1,卷一百三十七#p007,"國語》文字,多有重疊,無義理䖏。",國語文字多有重疊無義理䖏,12,True,False,li_only,"{""raw"": ""(廣/)""}","[{""level"": 2, ""text"": ""戰國漢唐諸子""}]"
Z024456,卷四十五#p003#s2,45,卷四十五,3,2,卷四十五#p003,"""蓋恐子貢只以己為多學,而不知一以貫之之理,後人不㑹其意,遂以為孔子只是一貫,元不用多學。",蓋恐子貢只以己為多學而不知一以貫之之理後人不㑹其意遂以為孔子只是一貫元不用多學,39,True,False,li_only,"{""raw"": ""(文蔚/)""}","[{""level"": 2, ""text"": ""論語二十七""}, {""level"": 3, ""text"": ""衞靈公篇""}, {""level"": 4, ""text"": ""衞靈公問陳章""}, {""level"": 4, ""text"": ""子曰賜也章""}, {""level"": 4, ""text"": ""子張問行章""}, {""level"": 4, ""text"": ""直哉史魚章""}, {""level"": 4, ""text"": ""志士仁人章""}, {""level"": 4, ""text"": ""子貢問為仁章""}, {""level"": 4, ""text"": ""顔淵問為邦章""}, {""level"": 4, ""text"": ""子曰已矣乎章""}, {""level"": 4, ""text"": ""躬自厚章""}, {""level"": 4, ""text"": ""不曰如之何章""}, {""level"": 4, ""text"": ""君子義以為質章""}, {""level"": 4, ""text"": ""君子矜而不争章""}, {""level"": 4, ""text"": ""子貢問有一言可以終身行之章""}, {""level"": 4, ""text"": ""吾之於人也章""}, {""level"": 4, ""text"": ""巧言亂德章""}, {""level"": 4, ""text"": ""人能𢎞道章""}, {""level"": 4, ""text"": ""吾嘗終日不食章""}, {""level"": 4, ""text"": ""君子謀道不謀食章""}, {""level"": 4, ""text"": ""知及之章""}, {""level"": 4, ""text"": ""君子不可小知章""}, {""level"": 4, ""text"": ""當仁不讓於師章""}, {""level"": 4, ""text"": ""君子貞而不諒章""}, {""level"": 4, ""text"": ""辭達而已矣章""}]"
Z002037,卷四#p069#s2,4,卷四,69,2,卷四#p069,"理在清底氣中,如珠在那清底水裡面,透底都明;理在濁底氣中,如珠在那濁底水裡面,外面更不見光明處。",理在清底氣中如珠在那清底水裡面透底都明理在濁底氣中如珠在那濁底水裡面外面更不見光明處,42,True,True,both,"{""raw"": ""(胡/泳)""}","[{""level"": 2, ""text"": ""性理一""}, {""level"": 3, ""text"": ""人物之性氣質之性""}]"
Z023587,卷四十三#p011#s1,43,卷四十三,11,1,卷四十三#p011,"文振問:""何以謂之事不成,則禮樂不與?""曰:""事不成,以事言;禮樂不興,以理言。",文振問何以謂之事不成則禮樂不與曰事不成以事言禮樂不興以理言,29,True,False,li_only,"{""raw"": ""(時舉/)""}","[{""level"": 2, ""text"": ""論語二十五""}, {""level"": 3, ""text"": ""子路篇""}, {""level"": 4, ""text"": ""子路問政章""}, {""level"": 4, ""text"": ""仲弓為季氏宰章""}, {""level"": 4, ""text"": ""子路曰衞君待子章""}, {""level"": 4, ""text"": ""樊遲請學稼章""}, {""level"": 4, ""text"": ""誦詩三百章""}, {""level"": 4, ""text"": ""子謂衞公子荆章""}, {""level"": 4, ""text"": ""子適衞章""}, {""level"": 4, ""text"": ""苟有用我章""}, {""level"": 4, ""text"": ""善人為邦章""}, {""level"": 4, ""text"": ""如有王者章""}, {""level"": 4, ""text"": ""苟正其身章""}, {""level"": 4, ""text"": ""定公問一言而興邦章""}, {""level"": 4, ""text"": ""葉公問政章""}, {""level"": 4, ""text"": ""樊遲問仁章""}, {""level"": 4, ""text"": ""子貢問士章""}, {""level"": 4, ""text"": ""不得中行而與之章""}, {""level"": 4, ""text"": ""南人有言曰章""}, {""level"": 4, ""text"": ""君子和而不同章""}, {""level"": 4, ""text"": ""君子易事而難說章""}, {""level"": 4, ""text"": ""君子泰而不驕章""}, {""level"": 4, ""text"": ""剛毅木訥近仁章""}, {""level"": 4, ""text"": ""子路問士章""}, {""level"": 4, ""text"": ""善人教民七年章""}, {""level"": 4, ""text"": ""以不教民戰章""}]"
Z033605,卷六十四#p160#s16,64,卷六十四,160,16,卷六十四#p160,"(《賀録》云:""漢卿㸔文/字忒快,如今理㑹)(得了,更要熟讀,方有汁水。",賀録云漢卿㸔文字忒快如今理㑹得了更要熟讀方有汁水,24,True,False,li_only,,"[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z029266,卷五十九#p052#s2,59,卷五十九,52,2,卷五十九#p052,"性自是性,氣自是氣,如何不可分作兩段説?他所以説不備不明,須是兩邊都説,理方明備,故云二之則不是二之者,正指上兩句也。",性自是性氣自是氣如何不可分作兩段説他所以説不備不明須是兩邊都説理方明備故云二之則不是二之者正指上兩句也,51,True,True,both,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""孟子九""}, {""level"": 3, ""text"": ""告子上""}, {""level"": 4, ""text"": ""性猶杞栁章""}, {""level"": 4, ""text"": ""性猶湍水章""}, {""level"": 4, ""text"": ""生之謂性章""}, {""level"": 4, ""text"": ""食色性也章""}, {""level"": 4, ""text"": ""性無善無不善章""}, {""level"": 4, ""text"": ""富嵗子弟多賴章""}, {""level"": 4, ""text"": ""牛山之木章""}, {""level"": 4, ""text"": ""魚我所欲章""}, {""level"": 4, ""text"": ""仁人心也章""}, {""level"": 4, ""text"": ""人之於身也章""}, {""level"": 4, ""text"": ""公都子問鈞是人也章""}, {""level"": 4, ""text"": ""有天爵者章""}, {""level"": 4, ""text"": ""欲貴者人之同心章""}, {""level"": 4, ""text"": ""仁之勝不仁也章""}, {""level"": 4, ""text"": ""五榖種之羙者章""}, {""level"": 3, ""text"": ""告子下""}, {""level"": 4, ""text"": ""任人有問屋廬子章""}, {""level"": 4, ""text"": ""曹交問曰章""}, {""level"": 4, ""text"": ""淳于髠曰先名實者章""}, {""level"": 4, ""text"": ""魯欲使慎子為將軍章""}, {""level"": 4, ""text"": ""舜發於畎畝章""}, {""level"": 4, ""text"": ""教亦多術矣章""}]"
Z008564,卷十七#p037#s3,17,卷十七,37,3,卷十七#p037,"但以明明徳言之,在己無所不盡,萬物之理,亦無所不盡。",但以明明徳言之在己無所不盡萬物之理亦無所不盡,22,True,False,li_only,"{""raw"": ""(寓/)""}","[{""level"": 2, ""text"": ""大學四(或問上/)""}, {""level"": 3, ""text"": ""或問吾子以為大人之學一叚""}, {""level"": 3, ""text"": ""此篇所謂在明明徳一叚""}, {""level"": 3, ""text"": ""知止而後有定以下一叚""}, {""level"": 3, ""text"": ""古之欲明明徳扵天下一叚""}, {""level"": 3, ""text"": ""治國平天下者諸侯之事一叚""}, {""level"": 2, ""text"": ""傳一章""}, {""level"": 3, ""text"": ""然則其曰克明徳一叚""}, {""level"": 3, ""text"": ""顧諟天之明命一叚""}, {""level"": 3, ""text"": ""是三者固皆自明之事一叚""}, {""level"": 2, ""text"": ""傳二章""}, {""level"": 3, ""text"": ""或問盤之有銘一叚""}, {""level"": 2, ""text"": ""傳三章""}, {""level"": 3, ""text"": ""復引淇澳之詩一叚""}]"
Z041648,卷七十六#p091#s1,76,卷七十六,91,1,卷七十六#p091,"問易》之所言,无非天地自然之理,人生日用之所不能須㬰離者,故曰不可逺曰:""是。",問易之所言无非天地自然之理人生日用之所不能須㬰離者故曰不可逺曰是,32,True,False,li_only,"{""raw"": ""(學蒙/)""}","[{""level"": 2, ""text"": ""周易十二""}, {""level"": 3, ""text"": ""下繫""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}, {""level"": 4, ""text"": ""右第八章""}, {""level"": 4, ""text"": ""右第九章""}, {""level"": 4, ""text"": ""右第十章""}, {""level"": 4, ""text"": ""右第十一章""}, {""level"": 4, ""text"": ""右第十二章""}]"
Z008440,卷十七#p023#s6,17,卷十七,23,6,卷十七#p023,"至如萬物亦有此理,天何嘗不將此理與他?只為氣昏塞,如置寳珠扵濁泥中,不復可見。",至如萬物亦有此理天何嘗不將此理與他只為氣昏塞如置寳珠扵濁泥中不復可見,34,True,True,both,"{""raw"": ""(祖道/)""}","[{""level"": 2, ""text"": ""大學四(或問上/)""}, {""level"": 3, ""text"": ""或問吾子以為大人之學一叚""}, {""level"": 3, ""text"": ""此篇所謂在明明徳一叚""}, {""level"": 3, ""text"": ""知止而後有定以下一叚""}, {""level"": 3, ""text"": ""古之欲明明徳扵天下一叚""}, {""level"": 3, ""text"": ""治國平天下者諸侯之事一叚""}, {""level"": 2, ""text"": ""傳一章""}, {""level"": 3, ""text"": ""然則其曰克明徳一叚""}, {""level"": 3, ""text"": ""顧諟天之明命一叚""}, {""level"": 3, ""text"": ""是三者固皆自明之事一叚""}, {""level"": 2, ""text"": ""傳二章""}, {""level"": 3, ""text"": ""或問盤之有銘一叚""}, {""level"": 2, ""text"": ""傳三章""}, {""level"": 3, ""text"": ""復引淇澳之詩一叚""}]"
Z046247,卷八十四#p008#s38,84,卷八十四,8,38,卷八十四#p008,"""又曰:""君舉所説,某非謂其理㑹不是,只不是次序。",又曰君舉所説某非謂其理㑹不是只不是次序,19,True,False,li_only,,"[{""level"": 2, ""text"": ""禮一""}, {""level"": 3, ""text"": ""論考禮綱領""}, {""level"": 3, ""text"": ""論後世禮書""}, {""level"": 3, ""text"": ""論修禮書""}]"
Z014712,卷二十七#p030#s1,27,卷二十七,30,1,卷二十七#p030,"問:""曾子何必待孔子提醒?""曰:""他只見得一事一理,不知只是一理。",問曾子何必待孔子提醒曰他只見得一事一理不知只是一理,25,True,False,li_only,"{""raw"": ""(論/)""}","[{""level"": 2, ""text"": ""論語九""}, {""level"": 3, ""text"": ""里仁篇下""}, {""level"": 4, ""text"": ""子曰參乎章""}, {""level"": 4, ""text"": ""君子喻於義章""}, {""level"": 4, ""text"": ""見賢思齊焉章""}, {""level"": 4, ""text"": ""事父母幾諫章""}, {""level"": 4, ""text"": ""父母在章""}, {""level"": 4, ""text"": ""父母之年章""}, {""level"": 3, ""text"": ""古者言之不出章""}, {""level"": 4, ""text"": ""以約失之章""}, {""level"": 4, ""text"": ""君子欲訥於言章""}, {""level"": 4, ""text"": ""徳不孤章""}, {""level"": 4, ""text"": ""事君數章""}]"
Z014872,卷二十七#p046#s7,27,卷二十七,46,7,卷二十七#p046,"忠是大本,恕是達道,忠者一理也,恕便是條貫萬殊,皆自此出来。",忠是大本恕是達道忠者一理也恕便是條貫萬殊皆自此出来,25,True,False,li_only,"{""raw"": ""(㽦/)""}","[{""level"": 2, ""text"": ""論語九""}, {""level"": 3, ""text"": ""里仁篇下""}, {""level"": 4, ""text"": ""子曰參乎章""}, {""level"": 4, ""text"": ""君子喻於義章""}, {""level"": 4, ""text"": ""見賢思齊焉章""}, {""level"": 4, ""text"": ""事父母幾諫章""}, {""level"": 4, ""text"": ""父母在章""}, {""level"": 4, ""text"": ""父母之年章""}, {""level"": 3, ""text"": ""古者言之不出章""}, {""level"": 4, ""text"": ""以約失之章""}, {""level"": 4, ""text"": ""君子欲訥於言章""}, {""level"": 4, ""text"": ""徳不孤章""}, {""level"": 4, ""text"": ""事君數章""}]"
Z063801,卷一百二十五#p026#s27,125,卷一百二十五,26,27,卷一百二十五#p026,"""周傳》説似乎《荘子》,師於列子云:""先有作者如此,恐是指列子曰:""這自説道理,未必是師列子蔡問:""皆原於道德之意,是誰道德?""曰:""這道德,只自是他道德。",周傳説似乎荘子師於列子云先有作者如此恐是指列子曰這自説道理未必是師列子蔡問皆原於道德之意是誰道德曰這道德只自是他道德,58,True,False,li_only,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""老氏(荘/列)""}, {""level"": 3, ""text"": ""老子""}, {""level"": 3, ""text"": ""列子""}, {""level"": 3, ""text"": ""荘子""}, {""level"": 3, ""text"": ""老荘""}, {""level"": 3, ""text"": ""荘列""}, {""level"": 3, ""text"": ""老荘列子""}, {""level"": 2, ""text"": ""老子書""}, {""level"": 3, ""text"": ""道可道章第一""}, {""level"": 3, ""text"": ""谷神不死章第六""}, {""level"": 3, ""text"": ""古之為善士章第十五""}, {""level"": 3, ""text"": ""将欲噏之章第三十六""}, {""level"": 3, ""text"": ""上德不德章第三十八""}, {""level"": 3, ""text"": ""反者道之動章第四十一""}, {""level"": 3, ""text"": ""道生一章第四十二""}, {""level"": 3, ""text"": ""名與身章第四十四""}, {""level"": 3, ""text"": ""天下有道章第四十六""}, {""level"": 3, ""text"": ""治人事天章第五十九""}, {""level"": 2, ""text"": ""荘子書""}, {""level"": 3, ""text"": ""内篇飬生第三""}, {""level"": 3, ""text"": ""外篇天地第十二""}, {""level"": 3, ""text"": ""外篇天運第十四""}, {""level"": 3, ""text"": ""參同契""}, {""level"": 3, ""text"": ""論修飬""}, {""level"": 3, ""text"": ""論道教""}]"
Z064916,卷一百二十七#p012#s2,127,卷一百二十七,12,2,卷一百二十七#p012,"其後無收殺,只以濮國主其祀,可見天理自然,不由人安排。",其後無收殺只以濮國主其祀可見天理自然不由人安排,23,True,False,li_only,"{""raw"": ""(方子/)""}","[{""level"": 2, ""text"": ""本朝一""}, {""level"": 3, ""text"": ""太祖朝""}, {""level"": 3, ""text"": ""太宗真宗朝""}, {""level"": 3, ""text"": ""仁宗朝""}, {""level"": 3, ""text"": ""英宗朝""}, {""level"": 3, ""text"": ""神宗朝""}, {""level"": 3, ""text"": ""哲宗朝""}, {""level"": 3, ""text"": ""徽宗朝""}, {""level"": 3, ""text"": ""欽宗朝""}, {""level"": 3, ""text"": ""髙宗朝""}, {""level"": 3, ""text"": ""孝宗朝""}, {""level"": 3, ""text"": ""寧宗朝""}]"
Z054655,卷一百一#p030#s5,101,卷一百一,30,5,卷一百一#p030,"西北人勁直,才見些理,便如此行去。",西北人勁直才見些理便如此行去,14,True,False,li_only,"{""raw"": ""(振/)""}","[{""level"": 2, ""text"": ""程子門人""}, {""level"": 3, ""text"": ""摠論""}, {""level"": 3, ""text"": ""吕與叔""}, {""level"": 3, ""text"": ""謝顯道""}, {""level"": 3, ""text"": ""楊中立""}, {""level"": 3, ""text"": ""游定夫""}, {""level"": 3, ""text"": ""侯希聖""}, {""level"": 3, ""text"": ""尹彦明""}, {""level"": 3, ""text"": ""張思叔""}, {""level"": 3, ""text"": ""郭立之(子和/)""}, {""level"": 3, ""text"": ""胡康侯(雖非門人而嘗見謝/楊今附○子姪附)""}]"
Z032294,卷六十三#p049#s2,63,卷六十三,49,2,卷六十三#p049,"'素隠作索隠,似亦有理,鈎索隠僻之義。",素隠作索隠似亦有理鈎索隠僻之義,15,True,False,li_only,"{""raw"": ""(徳/明)""}","[{""level"": 2, ""text"": ""中庸""}, {""level"": 3, ""text"": ""第三章""}, {""level"": 3, ""text"": ""第四章""}, {""level"": 3, ""text"": ""第六章""}, {""level"": 3, ""text"": ""第八章""}, {""level"": 3, ""text"": ""第九章""}, {""level"": 3, ""text"": ""第十章""}, {""level"": 3, ""text"": ""第十一章""}, {""level"": 3, ""text"": ""第十二章""}, {""level"": 3, ""text"": ""第十三章""}, {""level"": 3, ""text"": ""第十四章""}, {""level"": 3, ""text"": ""第十六章""}, {""level"": 3, ""text"": ""第十七章""}, {""level"": 3, ""text"": ""第十八章""}, {""level"": 3, ""text"": ""第十九章""}]"
Z046214,卷八十四#p008#s5,84,卷八十四,8,5,卷八十四#p008,"如今所理㑹許多,正是籩豆之事。",如今所理㑹許多正是籩豆之事,13,True,False,li_only,,"[{""level"": 2, ""text"": ""禮一""}, {""level"": 3, ""text"": ""論考禮綱領""}, {""level"": 3, ""text"": ""論後世禮書""}, {""level"": 3, ""text"": ""論修禮書""}]"
Z054324,卷一百#p017#s11,100,卷一百,17,11,卷一百#p017,"""廣云:""先生前日說康節之學,與周子、程子少異處,莫正在此否?若是聖人,則處乾時,自有箇處乾底道理,處姤時,自有箇處姤底道理否?""曰:""然。",廣云先生前日說康節之學與周子程子少異處莫正在此否若是聖人則處乾時自有箇處乾底道理處姤時自有箇處姤底道理否曰然,54,True,False,li_only,"{""raw"": ""(廣/)""}","[{""level"": 2, ""text"": ""邵子之書""}]"
Z028334,卷五十七#p023#s5,57,卷五十七,23,5,卷五十七#p023,"且如為人君,便有那仁従那邊来,為人臣,便有那箇敬從那邊来,子之孝,有那孝從那邊来,父之慈,有那慈從那邊来,只是那道理源頭䖏。",且如為人君便有那仁従那邊来為人臣便有那箇敬從那邊来子之孝有那孝從那邊来父之慈有那慈從那邊来只是那道理源頭䖏,53,True,False,li_only,"{""raw"": ""(録見/下)""}","[{""level"": 2, ""text"": ""孟子七""}, {""level"": 3, ""text"": ""離婁下""}, {""level"": 4, ""text"": ""舜生於諸馮章""}, {""level"": 4, ""text"": ""子産聴鄭國之政章""}, {""level"": 4, ""text"": ""中也養不中章""}, {""level"": 4, ""text"": ""言人之不善章""}, {""level"": 4, ""text"": ""仲尼不為己甚章""}, {""level"": 4, ""text"": ""大人者章""}, {""level"": 4, ""text"": ""養生者章""}, {""level"": 4, ""text"": ""君子深造之以道章""}, {""level"": 4, ""text"": ""博學而詳説之章""}, {""level"": 4, ""text"": ""徐子曰章""}, {""level"": 4, ""text"": ""人之所以異於禽獸章""}, {""level"": 4, ""text"": ""禹惡㫖酒章""}, {""level"": 4, ""text"": ""王者之迹熄章""}, {""level"": 4, ""text"": ""可以取章""}, {""level"": 4, ""text"": ""天下之言性也章""}, {""level"": 4, ""text"": ""君子所以異於人者章""}, {""level"": 4, ""text"": ""禹稷當平世章""}, {""level"": 4, ""text"": ""公都子問匡章章""}]"
Z068558,卷一百三十四#p032#s10,134,卷一百三十四,32,10,卷一百三十四#p032,"""因論章惇言温公義理不透曰:""温公大䖏,占得多章,小黠何足以知大䖏?""",因論章惇言温公義理不透曰温公大䖏占得多章小黠何足以知大䖏,28,True,False,li_only,"{""raw"": ""(揚/)""}","[{""level"": 2, ""text"": ""歴代一""}]"
