sentence_id,text,consensus_label
Z002857,"體仁足以長人,以仁為體,而温厚慈愛之理,由此發出也。",A
Z002896,"人之所以為人,其理則天地之理,其氣則天地之氣,理無迹不可見,故於氣觀之,要識仁之意思,是一箇渾然温和之氣,其氣則天地陽春之氣,其理則天地生物之心。",C
Z002924,"若見得此理,則聖人言仁處,或就人上説,或就事上説,皆是這一箇道理。",C
Z002926,"""又曰:""若曉得此理,便見得克己復禮,私欲盡去,便純是温和沖粹之氣,乃天地生物之心。",C
Z002929,"""趙致道云:""李先生云仁是天理之統體先生曰:""是。",C
Z002986,"盖此是萬理之原,萬事之本,且要先識認得,先存養得,方有下手立脚處耳。",C
Z002989,"○將愛之理,在自家心上,自體認思量,便見得仁。",C
Z003024,"仁是愛底道理,公是仁底道理,故公則仁,仁則愛。",C
Z003030,"""又曰:""仁是本有之理,公是克己工夫極至處,故惟仁然後能公。",C
Z003036,"做到私欲淨盡,天理流行,便是仁。",A
Z003038,"""曰:""只是一箇渾然天理。",C
Z003067,"仁是天理,公是天理。",C
Z003115,"若説時,只是形容箇黑白道理,更不得犯。",N
Z003169,"就知識處看,用著知識者是知,就理上看,所以為是為非者,亦知也。",C
Z003170,"一屬理,一屬情。",C
Z003198,"自十六七入大學,然後教之以理,如致知、格物及所以為忠信、孝弟者。",C
Z003209,"但須莊敬誠實,立其基本,逐事逐物,理㑹道理,待此通透,意誠心正了,就切身處理㑹,旋旋去理㑹。",N
Z003211,"如禮樂、射、書數,也是合當理㑹底,皆是切用。",N
Z003212,"但不先就切身處,理㑹得道理,便教考究得些禮文制度,又干自家身己甚事?",N
Z003217,"今人既無本領,只去理㑹許多閒骨董,百方措置思索,反以害心。",N
Z003218,"問大學》與《小學》,不是截然為二小學》是學其事大學》是窮其理,以盡其事否?""曰:""只是一箇事小學》是學事親,學事長,且直理㑹那事大學》是就上面委曲詳究那理,其所以事親是何如,所以事長是何如?古人於《小學》,存養已熟,根基已深厚,到《大學》,只就上面,㸃化出些精彩。",N
Z003232,"教小兒只説箇義理,大概只眼前事。",N
Z003236,"先生初令義剛訓二三小子,見教曰:""授書莫限長短,但文理斷處便住。",N
Z003259,"或問:""某今看《大學》,如《小學》中有未曉處,亦要理㑹。",N
Z003261,"學者於文為度數,不可存終理㑹不得之心。",N
Z003262,"須立箇大規模,都要理㑹得。",N
Z003306,"常人之學,多是偏於一理,主於一説,故不見四旁,以起爭辯。",C
Z003324,"須就源頭看教大底道理透濶,開基廣開址。",N
Z003326,"縁這道理本同,甲有許多,乙也有許多,丙也有許多。",N
Z003327,學須先理㑹那大底。,N
Z003328,"理㑹得大底了,將來那裏面小底,自然通透。",N
Z003329,"今人却是理㑹那大底不得,只去搜尋裏面小小節目。",N
Z003331,"若能於一處大處攻得破,見那許多零碎,只是這一箇道理,方是快活。",N
Z003332,"然零碎底,非是不當理㑹,但大處攻不破,縱零碎理㑹得些少,終不快活。",N
Z003335,學只要理㑹得這一箇道理。,N
Z003338,"要緊只是看教大底道理分明,偏處自見得。",N
Z003341,"若見得大底道理分明,有病痛處,也自㑹變移,不自知不消得費力。",N
Z003346,"學者貪髙慕逺,不肯從近處做去,如何理㑹得大頭項底?而今也有不曽從裏做得底,外面也做得好。",N
Z003350,"古人於《小學》小事中,便皆存箇《大學》大事底道理。",N
Z003351,"在《大學》只是推將開濶去,向來小時做底道理存其中,正似一箇坯素相似。",N
Z003356,"惟既識得箇入頭,却事事須著理㑹。",N
Z003359,"既識得路頭許多事,都自是合著如此,不如此不得,自是天理,合下當然。",C
Z003391,"孟子道性善,言必稱堯、舜,此是真實道理。",N
Z003393,"這些道理,更無走作,只是一箇性善,可至堯、舜,别没去處了。",N
Z003399,"或掇拾言語,綴緝時文,如此為學,却於自家身上,有何交涉?這裏須用著意理㑹。",N
Z003411,"如今學者,只是立得志定,講究得義理分明。",N
Z003419,"就此理㑹得透,自可超凡入聖。",N
Z003431,"道不能安坐,等其自至,只待别人理㑹來,放自家口裏。",N
Z003436,"盖道理縝宻,去那裏捉摸,若不下工夫,如何㑹了得?",N
Z003446,"且理㑹去,未須計其得。",N
Z003477,"須磨礪精神,去理㑹天下事,非燕安暇豫之可得。",N
Z003495,"學者只是不為己,故日間此心,安頓在義理上時少,安頓在閑事上時多,於義理却生,於閒事却熟。",N
Z003497,"要緊是為己為人之際,為己者直拔要理㑹這箇物事,欲自家理㑹得,不是漫恁地理㑹,且恁地理㑹做好看。",N
Z003498,"教人説道自家也曽理㑹來,這假饒理㑹得十分是當,也都不闗自身己事。",N
Z003499,"要須先理㑹這箇路頭,若分别得了,方可理㑹文字。",N
Z003502,"又言:""此間學者多好髙,只是將義理,略從肚裏過,却飜出許多説話。",N
Z003512,"為學須是切實為己,則安靜篤實,承載得許多道理。",N
Z003514,"入道之門,是將自家身己,入那道理中去,漸漸相親,乆之與己為一,而今人道理在這裏,自家身在外面,全不曽相干涉。",N
Z003516,"聖賢千言萬語,儘自多了,前輩説得分曉了,如何不切己去理㑹?如今看文字,且要以前賢程先生等所解為主,看它所説如何,聖賢言語如何,將己來聽命於它切己,思量體察,就日用常行中,著衣喫飯,事親從兄,盡是問學。",N
Z003521,"此事自有大綱,亦有節目常存,大綱在我,至於節目之間,無非此理,體認省察,一毫不可放過。",C
Z003522,"理明學至,件件是自家物事,然亦須各有倫序。",C
Z003524,"此一件為先,此一件為後,此一件為大,此一件為小,隨人所為,先其易,闕其難者,將來難者,亦自可理㑹。",N
Z003526,"且放下,未要理㑹亦得。",N
Z003527,"如《詩書》,直是不可不先理㑹。",N
Z003528,"又如《詩》之名數書》之《盤誥》,恐難理㑹。",N
Z003529,"且先讀《典謨之書、雅頌之詩,何嘗一言一句不説道理,何嘗深潜諦玩,無有滋味?只是人不曽子細看。",N
Z003532,"事中自有一箇平平當當道理,只是人討不出,只隨事滚將去,亦做得,却有掣肘不中節處,亦縁鹵莽了。",N
Z003534,"佛家一向撤去,許多事,只理㑹自身已。",N
Z003535,"其教雖不是,其意思却是要自理㑹。",N
Z003537,"今世儒者,能守經者,理㑹講解而已,看史傳者,計較利害而已。",N
Z003538,"那人直是要理㑹身已,從自家身己做去,不理㑹自身己,説甚别人長短?明道曰:""不立己後,雖向好事,猶為化物,不得,以天下萬物撓已。",N
Z003549,"天台教專理㑹講解,慈恩教亦只是講解。",N
Z003550,"吾儒家若見得道理透,就自家身心上,理㑹得本領,便自兼得禪底講説辨訂,便自兼得教底動由規矩,便自兼得律底事事,是自家合理㑹。",N
Z003551,"顔淵問""為邦,看它陋巷簞瓢如此,又却問""為邦之事,只是合當理㑹,看得是合做底事。",N
Z003552,"若理㑹得入頭,意思一齊都轉,若不理㑹得入頭,少間百事皆差錯,若差了路頭底,亦多端。",N
Z003557,"吾儒惟專一於道理,則自有得。",N
Z003560,"人白睚不得,要將聖賢道理扶持。",N
Z003569,"譬如登山,人多要至髙處,不知自底處,不理㑹,終無至髙處之理。",N
Z003579,"若一畨理㑹不了,又作一畨理㑹,終不濟事。",N
Z003586,"徹上徹下,無精粗本末,只是一理。",C
Z003588,學問不只於一事一路上理㑹。,N
Z003602,"學問須嚴宻理㑹,銖分毫析。",N
Z003619,"虚心順理,學者當守此四字。",C
Z003620,"聖人與理為一,是恰好。",C
Z003621,"其它以心處這理,却是未熟,要將此心處理。",C
Z003632,"又有讀書見義理,釋書義理不見,亦可慮。",N
Z003650,"為學者,須從窮理上做工夫。",N
Z003656,"看得道理熟後,只除了這道理,是真實法外見世間萬事,顛倒迷妄,耽嗜戀著,無一不是戱劇,真不堪著眼也。",N
Z003657,"又答人書云:""世間萬事,須㬰變滅,皆不足置胸中,惟有窮理脩身,為究竟法耳。",N
Z003658,"大凡人只合講明道理而謹守之,以順全於天之所與者。",N
Z003660,"因説索麪曰:""今人於飲食動使之物,日極其精巧,到得義理,却不理㑹,漸漸昏蔽了,都不知。",N
Z003670,"問南軒云:'致知力行,互相發曰:""未須理㑹相發。",N
Z003671,"且各項做将去,若知有未至,則就知上理㑹;行有未至,則就行上理㑹,少間自是互相發。",N
Z003740,"學者喫緊,是要理㑹這一個心,那紙上説底,全然靠不得。",N
Z003742,"""?""先生曰:""又不可一向去無形迹處尋更宜於日用事物,經書指意、史傳得失上做工夫,即精粗表裏,融㑹貫通,而無一理之不盡矣。",N
Z003752,"痛理㑹一畨,如血戰相似,然後涵養將去。",N
Z003753,"因自云:""某如今雖便静坐,道理自見得,未能識得涵養個甚。",N
Z003754,"有人專要理㑹躬行,此亦是孤。",N
Z003755,"王子充問:""某在湖南見一先生,只敎人踐履,曰:'義理不明,如何踐履?'曰:""它説行得便見得。",N
Z003757,"自有一般資質好底人,便不須窮理、格物致知。",N
Z003759,"若講得道理明時,自是事親不得不孝,事兄不得不弟,交朋友不得不信。",N
Z003761,"若不見這個理,心是如何地治,身是如何地修?若如此説,資質好底,便養得成,只是個無能底人,資質不好,便都執縛不住了。",C
Z003763,"""古訓何消讀它做甚?盖聖賢説出道理都在裏,必學乎此而後,可以有得。",N
Z003778,"學者須常存此心,漸將義理,只管去灌溉。",N
Z003797,"所以説窮理,便只要理㑹這些子。",N
Z003798,"這個道理,與生俱生。",C
Z003799,"今人只安頓放那空處,都不理㑹,浮生浪老,也甚可惜。",N
Z003800,"要之理㑹出來,亦不是差異底事,不知如何理㑹個得恁少看它,自是甘於無知了。",N
Z003801,"今既要理㑹,也須理㑹取透,莫要半青半黄,下梢都不濟事。",N
Z003803,"一心具萬理,能存心而後,可以窮理。",C
Z003804,"心包萬理,萬理具于一心。",C
Z003805,"不能存得心,不能窮得理;不能窮得理,不能盡得心。",C
Z003806,"窮理,以虛心静慮為本。",C
Z003808,"或問:""而今看道理不出,只是心不虛静否?""曰:""也是不曾去看㑹看底,就看處自虛静,這個互相發。",N
Z003809,"而今看道理不見,不是不知,只是為物塞了。",N
Z003811,"張子云:""義理有疑,則濯去舊見,以來新意。",N
Z003813,"理不是在面前,别為一物,即在吾心。",C
Z003817,"曹問:""有可一底道理否?""曰:""多見後自然貫。",N
Z003819,"但心安後,便是義理。",N
Z003820,"器逺問:""窮事物之理,還當窮究個總㑹處如何?""曰:""不消説總㑹。",N
Z003823,"凡看道理,要見得大頭腦處分明,下面節節,只是此理㪚為萬殊。",C
Z003824,"如孔子敎人,只是逐件逐事説個道理,未嘗説出大頭腦處。",N
Z003829,"若今看得太極處分明,則必能見得天下許多道理條件,皆自此出,事事物物上,皆有個道理,元無虧欠也。",C
Z003831,"雖聖人不作,這天理自在天地間。",C
Z003833,"天地間只是這個道理,流行周徧,不應説道。",A
Z003834,"聖人不言這道理,便不在這道理,自是長在天地間,只借聖人來説一遍過。",C
Z003835,且如《易》只是一個隂陽之理而已。,C
Z003840,"且如《書》載堯、舜、禹許多事業與夫都俞吁咈之言,無非是至理。",C
Z003841,"這道理,若見得到,只是合當如此。",C
Z003845,"如穿牛鼻、絡馬首,這也是天理合當如此,若絡牛首、穿馬鼻,定是不得。",C
Z003846,"如適來説克已,伊川只説個敬,今人也知道敬,只是不常如此,常常如此,少間自見得是非道理分明。",N
Z003849,"這便著將前聖所説道理所做様子,看,教心下是非分明。",N
Z003850,"人看得義理熟時,自然好。",N
Z003851,"心熟後,自然有見理處。",N
Z003852,"熟則心精微不見理,只縁是心粗辭達而已矣。",N
Z003854,"學者理㑹道理,當深沈潜思。",N
Z003855,"義理儘無窮,前人恁地説,亦未必盡。",N
Z003857,"道理既知縫罅,但當窮而又窮,不可安于小成而遽止也。",N
Z003858,今只是要理㑹道理。,N
Z003859,"若理㑹得一分,便有一分受用;理㑹得二分,便有二分受用。",N
Z003863,"道理無窮,你要去做,又做不辦,極力做得三五件,又倦了。",N
Z003865,"大凡義理,積得多後,貫通了,自然見效。",N
Z003866,"不是今日理㑹得一件,便要做一件用。",N
Z003874,"理㑹道理,到衆説紛然處却好,定著精神看一看。",N
Z003876,"道理有面前底道理,平易自在,説出来底便好,説得出來﨑嶇底便不好。",N
Z003879,"看道理,須是見得實,方是有功效處。",N
Z003881,"理只要理㑹透徹,更不理㑹文辭,恐未達而便欲已也。",N
Z003882,"或問:""如何是反身窮理?""曰:""反身是著實之謂,向自家體分上求。",N
Z003884,"道理只平看,意思自見,不須先立説。",N
Z003885,"便是看義理難,又要寛著心,又要𦂳著心。",N
Z003886,"這心不寛,則不足以見其規模之大,不𦂳則不足以察其文理之細宻。",N
Z003889,"人多以私見,自去窮理,只是你自家所見,去聖賢之心尚逺在。",N
Z003895,"不可去名上理㑹,須求其所以然。",N
Z003904,但知虛而不知虛中有理存焉。,C
Z003905,此《大學》所以貴窮理也。,N
Z003908,"若曰須待見得個道理,然後做去,則利而行之,勉强而行之,工夫皆為無用矣。",N
Z003913,"盖人生道理,合下完具,所以要讀書者,盖是未曽經歴見許多聖人。",N
Z003915,"而今讀書,只是要見得許多道理,及理㑹得了,又皆是自家合下元有底,不是外面旋添得來。",N
Z003916,"學問,就自家身已上切要處理㑹,方是那讀書底,已是第二義。",N
Z003917,"自家身上道理都具,不曾外面添得來。",N
Z003918,"然聖人教人,須要讀這書時,盖為自家雖有這道理,須是經歴過方得。",N
Z003920,"學問無賢愚、無小大、無貴賤,自是人合理㑹底事。",N
Z003921,"且如聖賢不生,無許多書册,無許多發明,不成不去理㑹也,只當理㑹。",N
Z003925,"大抵學者讀書,務要窮究道問學是大事,要識得道理,去做人。",N
Z003926,"大凡看書,要看了又看,逐段逐句,逐字理㑹,仍參諸解傳,説教通透,使道理與自家心相肯,方得。",N
Z003927,"讀書要自家道理,浹洽透徹。",N
Z003928,"杜元凱云:""優而柔之,使自得之;厭而飫之,使自趨之,若江海之浸、膏澤之潤,渙然氷釋,怡然理順,然後為得也。",N
Z003937,"讀書,須是看著它那縫罅處,方尋得道理透徹。",N
